Wall time,Step,Value
1765839918.2784195,999,0.07860856503248215
1765839943.569393,1999,0.0913560763001442
1765839968.9180148,2999,0.08969168365001678
1765839994.3101914,3999,0.08971155434846878
1765840020.2316513,4999,0.10087323933839798
1765840045.9094927,5999,0.11543866991996765
1765840071.235797,6999,0.10804476588964462
1765840096.4578285,7999,0.11442061513662338
1765840121.72982,8999,0.11060573905706406
1765840147.2672129,9999,0.11484230309724808
1765840172.6759262,10999,0.11763057857751846
1765840198.336364,11999,0.10935336351394653
1765840227.6160371,12999,0.10545583814382553
1765840252.7216623,13999,0.12201756238937378
1765840278.0391178,14999,0.12251792848110199
1765840303.3803911,15999,0.12067309767007828
1765840328.6951663,16999,0.12961174547672272
1765840354.256634,17999,0.13407377898693085
1765840379.6532671,18999,0.12346845865249634
1765840405.4579356,19999,0.1315532922744751
1765840430.7859304,20999,0.13740694522857666
1765840456.1758955,21999,0.14038428664207458
1765840481.3156705,22999,0.14313489198684692
1765840506.68234,23999,0.1406622678041458
1765840532.9872532,24999,0.13537433743476868
1765840561.969916,25999,0.13173747062683105
1765840587.000876,26999,0.13091789186000824
1765840612.2578614,27999,0.1403772532939911
1765840637.4594808,28999,0.137367844581604
1765840662.8632262,29999,0.1369592547416687
1765840688.029871,30999,0.15068574249744415
1765840713.2811928,31999,0.1428796648979187
1765840738.4933703,32999,0.14193162322044373
1765840763.7650027,33999,0.1328991800546646
1765840789.3750334,34999,0.13344146311283112
1765840815.5279,35999,0.13107547163963318
1765840840.6014183,36999,0.13183258473873138
1765840869.7859626,37999,0.11558689922094345
1765840894.8804412,38999,0.1310204267501831
1765840919.9796543,39999,0.1257992833852768
1765840945.3261356,40999,0.12022939324378967
1765840970.462102,41999,0.1225600317120552
1765840995.9709842,42999,0.11905986070632935
1765841021.13193,43999,0.12539687752723694
1765841046.5291033,44999,0.12739241123199463
1765841071.957332,45999,0.13449116051197052
1765841097.3176606,46999,0.12984150648117065
1765841122.7135355,47999,0.12896586954593658
1765841148.126369,48999,0.12024002522230148
1765841173.6078436,49999,0.12649372220039368
1765841203.1335866,50999,0.1266171932220459
1765841228.5459638,51999,0.11933588236570358
1765841253.8100536,52999,0.12513743340969086
1765841279.0115228,53999,0.1219797134399414
1765841304.7309146,54999,0.12152998894453049
1765841329.9247737,55999,0.12574650347232819
1765841355.0861402,56999,0.12112679332494736
1765841380.2363043,57999,0.11775694042444229
1765841405.435262,58999,0.1260225921869278
1765841430.5161088,59999,0.11981569975614548
1765841455.7398582,60999,0.11985611170530319
1765841480.9406736,61999,0.12170024961233139
1765841510.0291657,62999,0.11891090124845505
1765841535.2029703,63999,0.11994250118732452
1765841560.3332431,64999,0.12656055390834808
1765841585.5981045,65999,0.13124798238277435
1765841610.7644012,66999,0.11389566957950592
1765841635.91704,67999,0.11340805888175964
1765841661.026847,68999,0.12039629369974136
1765841686.2153785,69999,0.11628814786672592
1765841711.4125288,70999,0.10895176231861115
1765841736.626813,71999,0.1165463775396347
1765841761.8059642,72999,0.11665747314691544
1765841787.0494945,73999,0.1143149882555008
1765841812.3055663,74999,0.10809490829706192
1765841841.764565,75999,0.1142105683684349
1765841866.922465,76999,0.1173071339726448
1765841892.1314104,77999,0.11158561706542969
1765841917.3118715,78999,0.11298865079879761
1765841942.4095104,79999,0.12075036764144897
1765841967.5736887,80999,0.11605390161275864
1765841992.7992103,81999,0.11439252644777298
1765842017.9656773,82999,0.12243272364139557
1765842043.3089364,83999,0.11054732650518417
1765842068.50959,84999,0.10734633356332779
1765842093.7546709,85999,0.11007873713970184
1765842118.9305809,86999,0.10658323764801025
1765842147.9728026,87999,0.11245771497488022
1765842173.1556106,88999,0.11731066554784775
1765842198.3250723,89999,0.11188123375177383
1765842223.5371497,90999,0.11517573893070221
1765842248.7851396,91999,0.10705872625112534
1765842273.8569372,92999,0.11300913244485855
1765842299.030265,93999,0.1163964718580246
1765842324.202168,94999,0.11509081721305847
1765842349.3501554,95999,0.113682322204113
1765842374.537626,96999,0.11356272548437119
1765842399.6056976,97999,0.1165759488940239
1765842424.7641003,98999,0.11946830153465271
1765842450.0752337,99999,0.11517734080553055
1765842479.2479336,100999,0.1216302290558815
1765842504.3670619,101999,0.12078403681516647
1765842529.558373,102999,0.12278272211551666
1765842554.6515262,103999,0.11554872244596481
1765842579.7880383,104999,0.11829029023647308
1765842604.9081285,105999,0.1174519807100296
1765842630.0963714,106999,0.11842087656259537
1765842655.2798166,107999,0.1190609261393547
1765842680.477507,108999,0.11128145456314087
1765842705.6530797,109999,0.11995641887187958
1765842730.8313477,110999,0.11471062898635864
1765842756.0083323,111999,0.11759034544229507
1765842785.0043244,112999,0.1186080276966095
1765842810.2353756,113999,0.12017413973808289
1765842835.417181,114999,0.11814895272254944
1765842860.5286696,115999,0.11799217760562897
1765842885.654114,116999,0.12524493038654327
1765842910.859019,117999,0.12352163344621658
1765842935.9660256,118999,0.11272512376308441
1765842961.0250487,119999,0.12073779106140137
1765842986.2066448,120999,0.1179036945104599
1765843011.3563693,121999,0.11264190822839737
1765843036.3969538,122999,0.11651652306318283
1765843061.566601,123999,0.11479580402374268
1765843086.7501552,124999,0.11336192488670349
1765843116.1940355,125999,0.1097102090716362
1765843141.4156778,126999,0.11074762046337128
1765843166.5384629,127999,0.11433134973049164
1765843191.6547203,128999,0.09871957451105118
1765843216.863748,129999,0.10210920870304108
1765843241.973912,130999,0.10268586128950119
1765843267.1087413,131999,0.10244825482368469
1765843292.3132744,132999,0.09592335671186447
1765843317.4882648,133999,0.10422942787408829
1765843342.6405654,134999,0.10171639174222946
1765843367.8260386,135999,0.0963439792394638
1765843392.9663908,136999,0.09825924783945084
1765843422.2487352,137999,0.10324223339557648
1765843447.443629,138999,0.09821876138448715
1765843472.6831713,139999,0.10198614001274109
1765843497.9376144,140999,0.10159885138273239
1765843523.0896368,141999,0.09545814245939255
1765843548.2205052,142999,0.1004658117890358
1765843573.4727492,143999,0.0956355556845665
1765843598.5724342,144999,0.09452570229768753
1765843623.79279,145999,0.09904526174068451
1765843648.9402156,146999,0.09846869111061096
1765843674.0427604,147999,0.09959716349840164
1765843699.1205704,148999,0.09889912605285645
1765843724.2780902,149999,0.09475906938314438
1765843753.4362853,150999,0.09634493291378021
1765843778.6835697,151999,0.09878508746623993
1765843803.8004186,152999,0.09228058159351349
1765843828.9459634,153999,0.09757289290428162
1765843854.0796955,154999,0.09402942657470703
1765843879.1881855,155999,0.09416269510984421
1765843904.2621276,156999,0.09418627619743347
1765843929.4506576,157999,0.0952141210436821
1765843954.6866915,158999,0.10113721340894699
1765843979.9084485,159999,0.09489957988262177
1765844005.0867715,160999,0.0909036174416542
1765844030.309255,161999,0.09378878772258759
1765844059.7569873,162999,0.0953793078660965
1765844084.921515,163999,0.0950908288359642
1765844110.0626376,164999,0.09377823024988174
1765844135.2040892,165999,0.08396433293819427
1765844160.3399458,166999,0.09595610201358795
1765844185.4806743,167999,0.09284026175737381
1765844210.613818,168999,0.09151025116443634
1765844235.735421,169999,0.08885151892900467
1765844260.9075947,170999,0.08847539126873016
1765844286.0823705,171999,0.09068811684846878
1765844311.2867355,172999,0.09013256430625916
1765844336.4594858,173999,0.08361762017011642
1765844361.6892724,174999,0.08647661656141281
1765844390.8270826,175999,0.0884673148393631
1765844416.0988808,176999,0.0825643315911293
1765844441.2494333,177999,0.08638797700405121
1765844466.399894,178999,0.08788757771253586
1765844491.45479,179999,0.0904415026307106
1765844516.6036196,180999,0.09175482392311096
1765844541.8059363,181999,0.09359634667634964
1765844567.015615,182999,0.0937693640589714
1765844592.3053443,183999,0.0918959453701973
1765844618.1200354,184999,0.0877971425652504
1765844644.1931007,185999,0.0963904932141304
1765844669.490877,186999,0.08824975788593292
1765844699.0745475,187999,0.08831054717302322
1765844724.3747966,188999,0.08702166378498077
1765844749.3806055,189999,0.09374178946018219
1765844774.5083072,190999,0.09136980772018433
1765844799.9343565,191999,0.08975300937891006
1765844825.1589913,192999,0.09183090925216675
1765844850.3056886,193999,0.09062235802412033
1765844875.4623473,194999,0.08742216974496841
1765844900.9576693,195999,0.09111115336418152
1765844926.3375661,196999,0.0890689268708229
1765844951.405872,197999,0.09009291976690292
1765844976.4398022,198999,0.08594702929258347
1765845001.3451076,199999,0.08526323735713959
1765845030.8891084,200999,0.08014801889657974
1765845056.0850964,201999,0.09210612624883652
1765845081.1931558,202999,0.08897513896226883
1765845106.4944477,203999,0.08628267049789429
1765845131.736986,204999,0.08848670870065689
1765845156.9708416,205999,0.08467571437358856
1765845182.5595217,206999,0.08941882103681564
1765845208.2336059,207999,0.0891088992357254
1765845233.454569,208999,0.09180443733930588
1765845258.7668657,209999,0.0907028466463089
1765845284.1689675,210999,0.08865346759557724
1765845309.5237596,211999,0.08825826644897461
1765845339.304453,212999,0.0850226879119873
1765845364.3900568,213999,0.09711834043264389
1765845389.7774372,214999,0.09224019944667816
1765845415.081691,215999,0.09081563353538513
1765845440.1147485,216999,0.09155058860778809
1765845465.5802133,217999,0.09660066664218903
1765845490.9539747,218999,0.08834754675626755
1765845516.2113853,219999,0.09066998958587646
1765845541.4949458,220999,0.09111639857292175
1765845566.6863024,221999,0.0853152722120285
1765845591.989946,222999,0.08823461830615997
1765845617.6033008,223999,0.08790741860866547
1765845643.1792936,224999,0.08741965144872665
1765845673.1084552,225999,0.08753174543380737
1765845698.673573,226999,0.08652646094560623
1765845723.8578975,227999,0.09237558394670486
1765845749.2115273,228999,0.08853061497211456
1765845774.6714008,229999,0.09015084058046341
1765845800.0443845,230999,0.0865083709359169
1765845825.3357768,231999,0.08916670083999634
1765845850.7183313,232999,0.0877683162689209
1765845876.0362487,233999,0.08596643060445786
1765845901.571823,234999,0.08725225925445557
1765845927.1992824,235999,0.08759569376707077
1765845952.230851,236999,0.08573984354734421
1765845981.7335048,237999,0.08882935345172882
1765846006.7336476,238999,0.08684708178043365
1765846032.0084548,239999,0.08773107826709747
1765846057.342385,240999,0.0832112580537796
1765846082.795477,241999,0.0822252705693245
1765846108.2555447,242999,0.08517104387283325
1765846133.7098353,243999,0.08362837135791779
1765846158.8455286,244999,0.08796998858451843
1765846184.2488434,245999,0.08560900390148163
1765846209.9848506,246999,0.08622739464044571
1765846235.458432,247999,0.0878765881061554
1765846260.5705032,248999,0.08450371772050858
1765846285.7094183,249999,0.08565112948417664
1765846315.2364993,250999,0.08335462212562561
1765846340.453111,251999,0.07998636364936829
1765846366.1579618,252999,0.08289078623056412
1765846391.4681172,253999,0.08182357996702194
1765846416.717403,254999,0.09135898947715759
1765846442.0227804,255999,0.08032040297985077
1765846467.2468197,256999,0.0884438157081604
1765846492.5761156,257999,0.0880611464381218
1765846517.8156872,258999,0.08848907798528671
1765846543.0163815,259999,0.08623570948839188
1765846568.2876058,260999,0.08446604013442993
1765846593.5786092,261999,0.0876006931066513
1765846623.3596826,262999,0.08204804360866547
1765846648.6615767,263999,0.08718927949666977
1765846674.1371973,264999,0.08587678521871567
1765846699.7105498,265999,0.08804721385240555
1765846725.0177712,266999,0.08616307377815247
1765846750.4331756,267999,0.08182048052549362
1765846776.0374434,268999,0.08234819769859314
1765846801.361158,269999,0.08040391653776169
1765846826.4106162,270999,0.08463577181100845
1765846851.7227576,271999,0.08095628023147583
1765846877.053292,272999,0.08140184730291367
1765846902.2943108,273999,0.08278825879096985
1765846927.8898637,274999,0.0798354223370552
1765846957.648896,275999,0.08314850926399231
1765846982.8092365,276999,0.08016908168792725
1765847007.913128,277999,0.08015811443328857
1765847033.2250137,278999,0.08051186800003052
1765847058.8504255,279999,0.08117827773094177
1765847083.8249662,280999,0.08157100528478622
1765847109.0894938,281999,0.08271671086549759
1765847134.1997292,282999,0.0750737264752388
1765847159.3764455,283999,0.07346861809492111
1765847184.530307,284999,0.08183485269546509
1765847210.0041797,285999,0.07769636809825897
1765847235.4062438,286999,0.0731467604637146
1765847265.1713927,287999,0.07835225760936737
1765847290.5727339,288999,0.07575815916061401
1765847316.080035,289999,0.07823296636343002
1765847341.2152588,290999,0.07186301052570343
1765847366.5427022,291999,0.07816910743713379
1765847391.8922272,292999,0.07496249675750732
1765847416.9291456,293999,0.07330060005187988
1765847442.0611274,294999,0.07484296709299088
1765847467.002814,295999,0.07280333340167999
