Wall time,Step,Value
1765813624.6810255,5536,-0.1899999976158142
1765813652.8936403,16800,3.6500000953674316
1765813655.6295085,17888,0.7599999904632568
1765813664.287598,21344,0.7400000095367432
1765813666.8539746,22368,2.6700000762939453
1765813674.9733815,25600,2.680000066757202
1765813685.2711794,29696,-0.1899999976158142
1765813687.8061986,30704,0.8299999833106995
1765813723.4208634,44784,1.5700000524520874
1765813742.3665318,52256,0.8299999833106995
1765813745.0590959,53312,0.8299999833106995
1765813747.788594,54400,0.6600000262260437
1765813761.6888006,59888,2.740000009536743
1765813782.8958864,68304,1.1950000524520874
1765813785.572066,69360,0.7599999904632568
1765813793.5206559,72480,0.7099999785423279
1765813796.1961927,73536,2.5799999237060547
1765813804.4678166,76784,1.690000057220459
1765813807.1474295,77840,0.8399999737739563
1765813823.7253041,84368,0.7900000214576721
1765813837.4064512,89760,1.7999999523162842
1765813856.1238127,97168,0.8100000023841858
1765813888.2048616,108256,3.7300000190734863
1765813899.581488,112768,-0.15000000596046448
1765813907.8167737,116016,3.700000047683716
1765813910.3967083,117040,-0.17000000178813934
1765813948.961044,132288,-0.12999999523162842
1765813959.7640762,136544,0.7400000095367432
1765813962.5487034,137632,2.6700000762939453
1765813967.9052188,139744,1.7999999523162842
1765813973.1885579,141824,1.7200000286102295
1765813990.2115257,148544,3.680000066757202
1765814012.336183,157264,2.7300000190734863
1765814018.07204,159536,1.7200000286102295
1765814021.006071,160688,-0.15000000596046448
1765814028.9452085,163824,1.7799999713897705
1765814048.0602968,171344,7.429999828338623
1765814056.0088148,174480,4.650000095367432
1765814061.278438,176560,-0.1899999976158142
1765814066.4929862,178608,3.6500000953674316
1765814086.4207418,186464,1.75
1765814089.765432,187776,1.7999999523162842
1765814104.5322785,193616,3.640000104904175
1765814127.800596,201088,1.590000033378601
1765814130.3527527,202096,1.725000023841858
1765814133.2855735,203264,4.550000190734863
1765814147.6141698,208944,-0.14000000059604645
1765814150.242431,209984,2.7300000190734863
1765814170.5506895,218016,3.740000009536743
1765814179.3509097,221488,2.640000104904175
1765814182.2057977,222624,1.840000033378601
1765814188.009564,224928,2.759999990463257
1765814204.2718096,231392,3.6700000762939453
1765814209.6323133,233536,-0.2199999988079071
1765814214.9656491,235648,2.740000009536743
1765814239.6988165,245376,1.7400000095367432
1765814253.115151,250688,2.799999952316284
1765814294.4930491,266992,2.7200000286102295
1765814297.2440133,268064,5.659999847412109
1765814332.7814243,282048,1.7300000190734863
1765814335.4337971,283088,2.6700000762939453
1765814338.0055497,284096,2.700000047683716
1765814367.8490448,295888,4.690000057220459
1765814376.1782858,299184,2.7899999618530273
1765814391.392809,303600,1.7400000095367432
1765814402.0272243,307792,1.7300000190734863
1765814410.5641022,311168,1.6200000047683716
1765814418.5083785,314304,4.650000095367432
1765814424.0054648,316464,0.3100000023841858
1765814437.9308643,321968,1.7400000095367432
1765814443.3146179,324096,1.690000057220459
1765814446.5005188,325360,1.7699999809265137
1765814474.739834,336496,3.5199999809265137
1765814485.865931,340896,0.6100000143051147
1765814496.2927065,345024,3.5399999618530273
1765814502.130318,347328,1.6699999570846558
1765814504.7760174,348368,3.7699999809265137
1765814512.5825856,351456,3.700000047683716
1765814554.1477625,367824,2.7300000190734863
1765814575.611583,376304,3.690000057220459
1765814578.402514,377392,2.6600000858306885
1765814600.029082,385920,1.7899999618530273
1765814611.5853455,390464,1.7799999713897705
1765814628.32501,397040,3.7200000286102295
1765814631.014664,398096,3.6600000858306885
